spamScore,SenderReplyDiff,checkAttachments,subjReply,subjForward,subjNoOfWords,subjNoOfChar,subjVerify,subjDebit,subjBank,script_exist,checkPopup,checkJS,NoOnClick,html_exist,form_exist,noFunctionWords,noWords,noChars,check_suspend,check_verify,check_dear,unique_Words,Richness,noOfURLs,noOfLinks,checkIP,checkAtSym,checkdoubleslash,checkURLShorten,checkImg,checkPort,checkNoDots,avg_DomainLength,checkContentURL,checkModal,check_Here,Phishing
3.4,1,0,TRUE,FALSE,5,30,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,TRUE,1,693,6183,FALSE,FALSE,TRUE,80,0.112081514,6,1,1,1,1,1,2,1,1,41,1,1,1,1
3.3,1,0,FALSE,FALSE,13,66,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,6,75,429,FALSE,FALSE,TRUE,50,0.174825175,1,0,1,1,1,1,0,1,0,0,1,1,1,1
4.1,1,0,FALSE,FALSE,0,0,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,0,289,2183,FALSE,FALSE,FALSE,69,0.132386624,3,2,1,1,1,1,0,1,2.5,31,1,1,1,1
6.2,1,0,FALSE,FALSE,5,38,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,12,565,5531,FALSE,FALSE,TRUE,83,0.10215151,1,1,1,1,1,1,0,1,3,61,1,1,0,1
3,1,0,FALSE,FALSE,2,18,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,4,253,2177,FALSE,FALSE,FALSE,65,0.116214975,1,1,1,1,1,1,0,1,0,13,1,1,0,1
2,1,0,FALSE,FALSE,5,33,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,12,1135,10803,FALSE,FALSE,TRUE,84,0.105063408,13,5,1,1,1,1,9,1,1.6,42.6,1,1,0,1
3,1,0,FALSE,FALSE,5,40,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,0,190,2971,FALSE,FALSE,FALSE,86,0.063951531,3,1,1,1,1,1,1,1,2,23,1,1,1,1
3.6,1,1,FALSE,FALSE,4,26,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,0,6011,414356,FALSE,FALSE,FALSE,73,0.014506849,0,0,1,1,1,1,0,1,0,0,1,0,1,1
3,1,0,FALSE,FALSE,3,21,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,7,295,2647,FALSE,FALSE,TRUE,81,0.111446921,1,1,1,0,1,1,0,1,4,126,1,1,0,1
2.6,1,0,FALSE,FALSE,3,28,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,12,165,1332,FALSE,FALSE,TRUE,75,0.123873874,3,1,1,1,1,1,1,1,1,30,1,1,1,1
4.3,1,0,FALSE,FALSE,2,9,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,7,248,3820,FALSE,FALSE,FALSE,82,0.064921466,7,6,1,1,1,1,2,1,1.833333333,68.16666667,1,1,1,1
4.3,1,0,FALSE,FALSE,5,36,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,7,439,4158,FALSE,FALSE,TRUE,71,0.105579606,1,1,1,1,1,1,0,1,2,50,1,1,0,1
6,1,1,FALSE,FALSE,8,53,FALSE,FALSE,TRUE,FALSE,0,0,0,TRUE,FALSE,5,413,8642,FALSE,TRUE,TRUE,81,0.047789863,7,7,1,1,1,1,6,1,2.571428571,42,0,1,1,1
0,1,0,FALSE,FALSE,1,13,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,9,252,2351,FALSE,TRUE,TRUE,77,0.10718843,1,1,1,1,1,1,0,1,2,40,1,1,0,1
1.3,1,1,FALSE,FALSE,9,52,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,0,434,33366,FALSE,FALSE,FALSE,66,0.013007253,0,0,1,1,1,1,0,1,0,0,1,0,1,1
1.2,1,0,FALSE,FALSE,3,26,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,8,180,2396,FALSE,FALSE,FALSE,78,0.075125209,3,1,1,1,1,1,0,1,2,29,1,1,0,1
1.3,1,1,FALSE,FALSE,7,56,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,0,406,30796,FALSE,FALSE,FALSE,68,0.01318353,0,0,1,1,1,1,0,1,0,0,1,0,1,1
1.4,1,0,FALSE,FALSE,5,41,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,5,490,3674,FALSE,FALSE,FALSE,81,0.133369624,3,3,1,0,1,1,0,1,2,41.33333333,1,1,1,1
1.8,1,0,FALSE,FALSE,2,22,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,13,318,3039,FALSE,FALSE,TRUE,66,0.104639684,4,2,1,1,1,1,2,1,3,50,1,1,1,1
0,1,1,FALSE,FALSE,5,41,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,0,323,24839,FALSE,FALSE,FALSE,66,0.013003744,0,0,1,1,1,1,0,1,0,0,1,0,1,1
2.4,1,0,FALSE,FALSE,1,4,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,19,886,10718,FALSE,FALSE,TRUE,80,0.082664676,17,10,1,1,1,1,13,1,0.7,34.7,1,1,1,1
4.3,1,0,FALSE,FALSE,2,9,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,1,59,320,FALSE,FALSE,TRUE,46,0.184375,1,0,1,1,1,1,0,1,0,0,1,1,1,1
8.9,1,0,FALSE,FALSE,9,63,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,11,875,17582,FALSE,FALSE,TRUE,82,0.049766807,36,14,1,0,1,1,10,1,2,49.78571429,1,1,1,1
4,1,0,FALSE,FALSE,6,41,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,3,34,345,FALSE,FALSE,FALSE,44,0.098550725,1,1,1,1,1,1,0,1,2,49,1,1,1,1
0.1,1,0,FALSE,FALSE,4,35,TRUE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,3,229,5461,FALSE,FALSE,TRUE,77,0.041933712,2,1,1,1,1,1,0,1,0,8,1,1,0,1
2.8,1,1,FALSE,FALSE,5,53,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,15,1300,38694,TRUE,FALSE,FALSE,87,0.03359694,13,12,1,0,1,1,14,1,2.583333333,36.66666667,1,1,0,1
0.2,1,0,FALSE,FALSE,2,14,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,2,324,3796,FALSE,FALSE,FALSE,81,0.085353003,3,3,1,1,1,1,0,1,1.333333333,36.66666667,1,1,1,1
6.9,1,1,FALSE,FALSE,2,18,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,0,540,41368,FALSE,FALSE,FALSE,73,0.013053568,0,0,1,1,1,1,0,1,0,0,1,0,1,1
3.4,1,0,FALSE,FALSE,10,46,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,5,78,425,FALSE,FALSE,TRUE,48,0.183529412,1,0,1,1,1,1,0,1,0,0,1,1,1,1
5.4,1,1,FALSE,FALSE,2,12,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,10,788,13814,FALSE,FALSE,TRUE,82,0.057043579,8,8,1,1,1,1,10,1,0.875,21.125,1,1,1,1
0,1,0,FALSE,FALSE,3,27,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,3,15,112,FALSE,FALSE,FALSE,48,0.133928571,1,0,1,1,1,1,0,1,0,0,1,1,1,1
0,1,1,FALSE,FALSE,6,48,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,0,790,57662,FALSE,FALSE,FALSE,67,0.013700531,0,0,1,1,1,1,0,1,0,0,1,0,1,1
3.1,0,0,FALSE,FALSE,6,44,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,7,358,4009,FALSE,FALSE,TRUE,68,0.089299077,1,1,1,1,1,1,1,1,2,49,1,1,0,1
0.2,1,1,FALSE,FALSE,7,41,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,0,532,40948,FALSE,FALSE,FALSE,66,0.012992088,0,0,1,1,1,1,0,1,0,0,1,0,1,1
1.3,1,0,FALSE,FALSE,4,42,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,10,947,9175,FALSE,FALSE,TRUE,83,0.103215259,2,1,1,1,1,1,0,1,3,42,1,1,0,1
1.3,1,1,FALSE,FALSE,6,47,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,0,795,57680,FALSE,FALSE,FALSE,68,0.01378294,0,0,1,1,1,1,0,1,0,0,1,0,1,1
1.9,1,1,FALSE,FALSE,4,28,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,0,1472,107457,FALSE,FALSE,FALSE,67,0.013698503,0,0,1,1,1,1,0,1,0,0,1,0,1,1
2,1,1,FALSE,FALSE,7,57,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,0,1920,147394,FALSE,FALSE,FALSE,74,0.01302631,0,0,1,1,1,1,0,1,0,0,1,0,1,1
6.1,1,0,FALSE,FALSE,3,20,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,0,195,1902,FALSE,FALSE,TRUE,78,0.102523659,4,1,1,1,1,1,1,1,0,16,1,1,1,1
0.1,1,0,FALSE,FALSE,4,34,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,5,498,3803,FALSE,FALSE,FALSE,83,0.130949251,3,3,1,0,1,1,0,1,1.666666667,41.33333333,1,1,1,1
1.1,1,0,FALSE,FALSE,9,59,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,15,305,3856,FALSE,FALSE,FALSE,78,0.07909751,2,2,1,1,0,1,0,1,1.5,44.5,1,1,1,1
0.9,1,1,FALSE,FALSE,7,44,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,0,330,24907,FALSE,FALSE,TRUE,74,0.013249287,0,0,1,1,1,1,0,1,0,0,1,0,1,1
6.1,1,0,FALSE,FALSE,4,35,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,9,114,1323,FALSE,FALSE,TRUE,78,0.0861678,4,1,1,1,0,1,1,1,1,70,1,1,1,1
2.5,1,0,FALSE,FALSE,5,46,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,5,461,6485,FALSE,FALSE,TRUE,70,0.071087124,1,1,1,1,1,1,0,1,0,0,1,1,1,1
0,1,0,FALSE,FALSE,4,24,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,3,30,207,FALSE,FALSE,TRUE,40,0.144927536,1,0,1,1,1,1,0,1,0,0,1,1,1,1
2.6,1,0,FALSE,FALSE,4,33,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,27,1211,16384,FALSE,FALSE,TRUE,85,0.073913574,39,14,1,0,1,1,10,1,2,50.42857143,1,1,1,1
4.7,1,0,FALSE,FALSE,4,25,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,8,283,3553,FALSE,FALSE,FALSE,86,0.079650999,9,5,1,1,1,1,2,1,2.2,78.4,1,1,1,1
2.8,1,0,FALSE,FALSE,4,31,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,17,184,1399,TRUE,FALSE,TRUE,77,0.131522516,2,1,1,1,1,1,1,1,0,12,1,1,0,1
4.6,1,0,FALSE,FALSE,6,29,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,20,291,2731,FALSE,FALSE,FALSE,84,0.106554376,8,1,1,1,1,1,3,1,1,43,1,1,1,1
1.1,1,0,FALSE,FALSE,4,33,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,4,256,2856,TRUE,FALSE,TRUE,78,0.089635854,1,1,1,0,1,1,0,1,2,72,1,1,0,1
0.9,1,0,FALSE,FALSE,6,31,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,4,18,117,FALSE,FALSE,FALSE,43,0.153846154,1,0,1,1,1,1,0,1,0,0,1,1,1,1
2,0,0,TRUE,FALSE,6,31,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,12,4446,54239,FALSE,FALSE,FALSE,75,0.081970538,7,8,1,1,1,1,0,1,0,5.875,1,1,1,1
3.9,1,0,FALSE,FALSE,8,46,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,5,287,5327,FALSE,FALSE,TRUE,74,0.053876478,10,2,1,1,1,1,7,1,1,12.5,1,1,1,1
3.9,1,1,FALSE,FALSE,3,31,FALSE,FALSE,FALSE,TRUE,0,1,0,TRUE,FALSE,7,1114,15780,FALSE,FALSE,TRUE,91,0.070595691,6,6,1,1,1,1,2,1,1.5,34.66666667,1,1,1,1
1.1,1,0,FALSE,FALSE,6,36,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,2,245,3389,FALSE,FALSE,TRUE,72,0.072292712,3,2,1,1,1,1,3,1,2,22.5,1,1,0,1
3.1,1,0,FALSE,FALSE,11,79,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,14,333,2952,FALSE,FALSE,TRUE,73,0.112804878,2,2,1,1,0,1,0,1,0,29.5,1,1,1,1
2.5,1,1,FALSE,FALSE,9,52,FALSE,FALSE,TRUE,FALSE,0,0,0,TRUE,FALSE,0,357,27469,FALSE,FALSE,FALSE,67,0.012996469,0,0,1,1,1,1,0,1,0,0,1,0,1,1
5.3,1,0,FALSE,FALSE,2,17,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,5,270,3874,TRUE,FALSE,TRUE,76,0.069695405,4,4,1,1,1,0,2,1,0.25,12.5,1,1,1,1
2.3,1,0,FALSE,FALSE,4,27,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,16,395,5517,FALSE,FALSE,FALSE,79,0.071596882,9,1,1,1,1,1,1,1,0,8,1,1,0,1
2.3,1,1,FALSE,FALSE,3,29,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,7,755,48434,FALSE,FALSE,TRUE,74,0.015588223,0,0,1,1,1,1,0,1,0,0,1,0,1,1
5.3,1,1,FALSE,FALSE,6,56,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,10,1297,38559,TRUE,FALSE,FALSE,87,0.033636764,11,10,1,0,1,1,14,1,2.7,37.5,1,1,1,1
12.9,1,1,FALSE,FALSE,3,25,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,13,1228,55813,FALSE,FALSE,TRUE,84,0.022002043,10,5,1,0,1,1,2,1,2.4,44.4,0,1,1,1
1.7,1,0,FALSE,FALSE,2,20,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,8,1609,16515,FALSE,FALSE,TRUE,86,0.097426582,0,1,1,1,1,0,0,1,2,18,1,0,1,1
0,1,0,FALSE,FALSE,1,6,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,2,80,527,FALSE,FALSE,FALSE,51,0.151802657,1,1,1,1,1,1,0,1,2,34,1,1,0,1
5.6,1,0,FALSE,FALSE,6,32,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,5,1000,15319,FALSE,FALSE,TRUE,86,0.065278412,54,13,1,0,1,1,12,1,1.538461538,27.61538462,1,1,1,1
12,1,0,FALSE,FALSE,3,21,TRUE,FALSE,TRUE,FALSE,0,0,0,TRUE,FALSE,25,417,4189,FALSE,FALSE,TRUE,83,0.099546431,4,2,0,1,1,1,2,1,4.5,54,1,1,0,1
1.8,1,1,FALSE,FALSE,5,33,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,9,1299,38505,FALSE,FALSE,FALSE,87,0.033735878,11,10,1,0,1,1,14,1,2.6,36.1,1,1,1,1
1,1,0,FALSE,FALSE,4,25,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,5,72,723,FALSE,FALSE,FALSE,67,0.099585062,2,1,1,1,1,1,0,1,2,65,1,1,0,1
1.1,1,0,FALSE,FALSE,7,53,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,6,369,3929,FALSE,FALSE,FALSE,80,0.093917027,7,2,1,1,1,1,2,1,0,3,1,1,1,1
3.8,1,0,FALSE,FALSE,4,28,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,0,254,3501,FALSE,FALSE,FALSE,78,0.0725507,2,4,1,1,1,1,0,1,0.5,31,1,1,0,1
4.6,1,0,FALSE,FALSE,4,26,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,14,168,1658,TRUE,FALSE,TRUE,79,0.1013269,4,1,1,1,1,1,1,1,2,32,1,1,1,1
6.2,1,0,FALSE,FALSE,3,19,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,1,238,2412,FALSE,FALSE,TRUE,81,0.0986733,2,1,1,0,1,1,1,1,4,135,1,1,1,1
2.7,1,1,FALSE,FALSE,10,53,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,5,1431,77335,FALSE,FALSE,TRUE,81,0.018503912,23,1,1,1,1,1,11,1,2,49,1,1,1,1
1,1,0,FALSE,FALSE,3,26,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,4,68,955,FALSE,FALSE,FALSE,62,0.071204188,1,1,1,1,1,1,0,1,2,37,1,1,0,1
0.2,1,0,FALSE,FALSE,1,6,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,4,101,592,FALSE,FALSE,TRUE,57,0.170608108,1,0,1,1,1,1,0,1,0,0,1,1,1,1
6.7,1,0,FALSE,FALSE,2,21,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,9,250,2351,FALSE,TRUE,TRUE,77,0.106337729,1,1,1,1,1,1,0,1,2,40,1,1,0,1
0.7,1,1,FALSE,FALSE,6,39,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,0,1136,86965,FALSE,FALSE,TRUE,74,0.013062726,0,0,1,1,1,1,0,1,0,0,1,0,1,1
1,1,0,FALSE,FALSE,5,40,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,23,932,9934,FALSE,FALSE,TRUE,84,0.093819207,24,10,1,0,1,1,13,1,1.5,27.1,1,1,1,1
1.1,1,0,FALSE,FALSE,10,76,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,6,293,3291,FALSE,FALSE,TRUE,69,0.08903069,1,1,1,1,1,1,0,1,0,14,1,1,1,1
0.9,1,0,FALSE,FALSE,5,30,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,2,23,288,FALSE,FALSE,FALSE,57,0.079861111,1,1,1,1,1,1,0,1,2,39,1,1,0,1
4.7,1,1,FALSE,FALSE,9,52,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,10,843,17477,FALSE,FALSE,TRUE,83,0.048234823,16,14,1,0,1,1,11,1,1.571428571,33.64285714,1,1,1,1
0.9,1,0,FALSE,FALSE,5,30,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,2,23,288,FALSE,FALSE,FALSE,57,0.079861111,1,1,1,1,1,1,0,1,2,39,1,1,0,1
8.5,1,0,FALSE,FALSE,5,29,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,8,324,4623,FALSE,FALSE,TRUE,85,0.070084361,2,1,1,1,1,1,0,1,2,47,1,1,1,1
1,1,0,FALSE,FALSE,3,28,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,2,187,1535,FALSE,FALSE,FALSE,82,0.121824104,1,1,1,1,1,1,0,1,0,4,1,1,1,1
0.9,1,0,FALSE,FALSE,8,46,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,16,871,24179,FALSE,FALSE,TRUE,84,0.036022995,15,5,1,1,1,1,3,1,2.4,55.2,1,1,1,1
1.7,1,0,FALSE,FALSE,6,40,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,13,630,9524,FALSE,FALSE,TRUE,86,0.066148677,6,3,1,1,1,1,4,1,1,15,1,1,0,1
3.7,1,0,FALSE,FALSE,3,25,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,4,223,3572,FALSE,FALSE,TRUE,80,0.062430011,1,1,1,1,1,1,0,1,1,24,1,1,1,1
2.9,1,0,FALSE,FALSE,6,43,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,21,1198,11390,TRUE,FALSE,FALSE,83,0.105179982,23,10,1,0,1,1,14,1,2.6,37.3,1,1,1,1
1.2,1,0,FALSE,FALSE,4,30,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,11,804,6938,FALSE,FALSE,FALSE,79,0.11588354,1,1,1,1,1,1,0,1,2,29,1,1,0,1
0.1,1,0,FALSE,FALSE,4,24,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,12,1154,13348,FALSE,FALSE,FALSE,81,0.0864549,2,2,1,1,1,1,0,1,1.5,27,1,1,1,1
0,1,0,FALSE,FALSE,4,25,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,4,84,755,FALSE,FALSE,FALSE,61,0.111258278,2,1,1,1,1,1,0,1,2,27,1,1,0,1
3.5,1,0,FALSE,FALSE,5,42,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,43,1251,12903,FALSE,FALSE,TRUE,85,0.096954197,23,8,1,1,1,1,12,1,2.125,38.375,1,1,1,1
2.9,1,0,FALSE,FALSE,2,20,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,16,587,4803,FALSE,TRUE,FALSE,83,0.122215282,3,2,1,1,1,1,0,1,1.5,46.5,0,1,0,1
1.3,1,0,FALSE,FALSE,6,33,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,8,436,4535,FALSE,FALSE,FALSE,81,0.096141125,1,1,1,1,1,1,0,1,2,32,1,1,1,1
0,1,1,FALSE,FALSE,7,56,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,0,770,59193,FALSE,FALSE,FALSE,69,0.013008295,0,0,1,1,1,1,0,1,0,0,1,0,1,1
0.2,1,0,TRUE,FALSE,5,30,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,TRUE,1,695,6136,FALSE,FALSE,TRUE,80,0.113265971,6,1,1,1,1,1,2,1,2,41,1,1,1,1
5.6,1,0,FALSE,FALSE,5,34,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,2,572,5241,FALSE,FALSE,TRUE,82,0.109139477,1,1,1,1,1,1,0,1,2,53,1,1,1,1
9.9,1,1,FALSE,FALSE,3,21,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,0,187,8263,FALSE,FALSE,FALSE,75,0.022631006,0,0,1,1,1,1,0,1,0,0,1,0,1,1
4.6,1,0,FALSE,FALSE,4,31,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,7,362,4729,TRUE,FALSE,TRUE,77,0.076548953,1,1,1,1,1,1,0,1,0,16,1,1,1,1
4.8,1,0,FALSE,FALSE,2,13,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,8,460,4534,FALSE,FALSE,TRUE,83,0.101455668,1,2,1,1,1,1,0,1,1,26,1,1,1,1
0,0,0,TRUE,FALSE,5,27,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,7,148,1187,FALSE,FALSE,FALSE,58,0.124684078,1,0,1,1,1,1,0,1,0,0,1,1,1,1
1,1,0,FALSE,FALSE,3,21,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,11,700,7587,FALSE,FALSE,TRUE,83,0.092263082,0,1,1,1,1,1,0,1,0,10,1,0,0,1
2.2,1,0,FALSE,FALSE,4,26,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,13,555,4173,FALSE,FALSE,FALSE,75,0.132997843,4,2,1,1,1,1,0,1,2,43.5,1,1,1,1
0.9,1,0,FALSE,FALSE,2,15,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,2,31,170,FALSE,FALSE,FALSE,35,0.182352941,1,0,1,1,1,1,0,1,0,0,1,1,1,1
2.7,1,1,FALSE,FALSE,4,36,FALSE,FALSE,FALSE,TRUE,0,1,0,TRUE,FALSE,8,1061,75134,FALSE,FALSE,TRUE,66,0.014121436,0,0,1,1,1,1,0,1,0,0,1,0,1,1
9.3,1,1,FALSE,FALSE,1,12,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,1,1120,65712,FALSE,FALSE,TRUE,71,0.017044071,0,0,1,1,1,1,0,1,0,0,1,0,1,1
0.4,1,1,FALSE,FALSE,7,62,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,0,2378,173586,FALSE,FALSE,FALSE,67,0.013699261,0,0,1,1,1,1,0,1,0,0,1,0,1,1
2,1,0,FALSE,FALSE,10,53,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,22,1370,14606,FALSE,FALSE,TRUE,82,0.09379707,23,11,1,1,1,1,11,1,1.727272727,44.36363636,0,1,1,1
8.2,1,0,FALSE,FALSE,2,21,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,9,250,2356,FALSE,TRUE,TRUE,78,0.106112054,1,1,1,1,1,1,0,1,2,40,1,1,0,1
3,1,0,FALSE,FALSE,8,59,FALSE,FALSE,FALSE,TRUE,0,1,0,TRUE,TRUE,30,1675,20224,FALSE,TRUE,TRUE,92,0.082822389,22,13,1,1,1,1,15,1,0.230769231,32.69230769,1,1,1,1
5.3,1,1,FALSE,FALSE,2,15,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,0,752,57676,FALSE,FALSE,FALSE,72,0.013038352,0,0,1,1,1,1,0,1,0,0,1,0,1,1
4,1,0,FALSE,FALSE,3,28,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,0,83,1517,FALSE,FALSE,FALSE,57,0.05471325,1,1,1,0,1,1,0,1,2,63,1,1,1,1
2.2,1,0,FALSE,FALSE,3,20,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,3,405,3896,FALSE,FALSE,TRUE,81,0.103952772,2,2,1,1,1,1,0,1,0.5,19.5,1,1,0,1
0,1,0,FALSE,FALSE,6,35,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,3,235,1367,FALSE,FALSE,FALSE,69,0.17190929,1,0,1,1,1,1,0,1,0,0,1,1,1,1
2.5,1,0,FALSE,FALSE,6,49,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,43,1251,12930,FALSE,FALSE,TRUE,85,0.09675174,23,8,1,1,1,1,12,1,2,41,1,1,1,1
0.1,1,0,FALSE,FALSE,3,17,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,0,674,6352,FALSE,FALSE,TRUE,79,0.106108312,1,1,1,1,1,1,0,1,0,19,1,1,1,1
0,1,1,FALSE,FALSE,3,16,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,0,482,36616,FALSE,FALSE,FALSE,73,0.013163644,0,0,1,1,1,1,0,1,0,0,1,0,1,1
